id,insert_time,create_time,last_modify_time,personid,courseid,clazzid,type,fid
,"	2022-02-24 22:47:48	","	2022-02-24 22:47:48	","	2022-02-24 22:47:48	","	147387930	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-24 22:53:44	","	2022-02-24 22:53:44	","	2022-02-24 22:53:44	","	111945472	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-24 22:54:39	","	2022-02-24 22:54:39	","	2022-02-24 22:54:39	","	147372824	","	222865147	","	51154010	","	workanswer	",1727
,"	2022-02-24 22:54:39	","	2022-02-24 22:54:39	","	2022-02-24 22:54:39	","	147372824	","	222865147	","	51154010	","	workscore	",1727
,"	2022-02-24 23:21:08	","	2022-02-24 23:21:08	","	2022-02-24 23:21:08	","	147375944	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-24 23:55:13	","	2022-02-24 23:55:13	","	2022-02-24 23:55:13	","	147386168	","	222865147	","	51154015	","	accesslog	",1727
,"	2022-02-24 23:56:46	","	2022-02-24 23:56:46	","	2022-02-24 23:56:46	","	147386168	","	222865147	","	51154015	","	accesslog	",1727
,"	2022-02-24 23:57:57	","	2022-02-24 23:57:57	","	2022-02-24 23:57:57	","	147386168	","	222865147	","	51154015	","	accesslog	",1727
,"	2022-02-24 23:57:59	","	2022-02-24 23:57:59	","	2022-02-24 23:57:59	","	147386168	","	222865147	","	51154010	","	accesslog	",1727
,"	2022-02-24 23:58:38	","	2022-02-24 23:58:38	","	2022-02-24 23:58:38	","	147386168	","	222865147	","	51154010	","	accesslog	",1727
,"	2022-02-25 00:01:02	","	2022-02-25 00:01:02	","	2022-02-25 00:01:02	","	147386168	","	222865147	","	51154010	","	accesslog	",1727
,"	2022-02-25 00:02:23	","	2022-02-25 00:02:23	","	2022-02-25 00:02:23	","	147392312	","	222675513	","	51498365	","	accesslog	",1727
,"	2022-02-25 00:03:50	","	2022-02-25 00:03:50	","	2022-02-25 00:03:50	","	111945723	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 00:04:23	","	2022-02-25 00:04:23	","	2022-02-25 00:04:23	","	111945723	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 00:04:41	","	2022-02-25 00:04:41	","	2022-02-25 00:04:41	","	147377079	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 00:05:37	","	2022-02-25 00:05:37	","	2022-02-25 00:05:37	","	147377079	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 00:13:45	","	2022-02-25 00:13:45	","	2022-02-25 00:13:45	","	111945723	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 00:14:34	","	2022-02-25 00:14:34	","	2022-02-25 00:14:34	","	111945723	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 00:22:31	","	2022-02-25 00:22:31	","	2022-02-25 00:22:31	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 07:53:54	","	2022-02-25 07:53:54	","	2022-02-25 07:53:54	","	147386151	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 07:59:23	","	2022-02-25 07:59:23	","	2022-02-25 07:59:23	","	147386151	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 08:09:16	","	2022-02-25 08:09:16	","	2022-02-25 08:09:16	","	147392556	","	222760546	","	50868133	","	accesslog	",1727
,"	2022-02-25 08:14:41	","	2022-02-25 08:14:41	","	2022-02-25 08:14:41	","	111946884	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 08:15:11	","	2022-02-25 08:15:11	","	2022-02-25 08:15:11	","	111946884	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 08:29:18	","	2022-02-25 08:29:18	","	2022-02-25 08:29:18	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 08:39:39	","	2022-02-25 08:39:39	","	2022-02-25 08:39:39	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 08:40:13	","	2022-02-25 08:40:13	","	2022-02-25 08:40:13	","	197265922	","	222820426	","	51027640	","	accesslog	",1727
,"	2022-02-25 08:41:12	","	2022-02-25 08:41:12	","	2022-02-25 08:41:12	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 08:41:45	","	2022-02-25 08:41:45	","	2022-02-25 08:41:45	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 08:42:21	","	2022-02-25 08:42:21	","	2022-02-25 08:42:21	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 08:42:53	","	2022-02-25 08:42:53	","	2022-02-25 08:42:53	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 08:43:36	","	2022-02-25 08:43:36	","	2022-02-25 08:43:36	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 08:45:41	","	2022-02-25 08:45:41	","	2022-02-25 08:45:41	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:15:57	","	2022-02-25 09:15:57	","	2022-02-25 09:15:57	","	147392290	","	222760546	","	50868133	","	accesslog	",1727
,"	2022-02-25 09:21:15	","	2022-02-25 09:21:15	","	2022-02-25 09:21:15	","	190779797	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 09:21:47	","	2022-02-25 09:21:47	","	2022-02-25 09:21:47	","	190779797	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 09:27:23	","	2022-02-25 09:27:23	","	2022-02-25 09:27:23	","	147380564	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 09:27:33	","	2022-02-25 09:27:33	","	2022-02-25 09:27:33	","	147380564	","	222807286	","	51037243	","	accesslog	",1727
,"	2022-02-25 09:27:57	","	2022-02-25 09:27:57	","	2022-02-25 09:27:57	","	147380564	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 09:30:51	","	2022-02-25 09:30:51	","	2022-02-25 09:30:51	","	147374889	","	222820410	","	51027597	","	TOtherLog	",1727
,"	2022-02-25 09:33:22	","	2022-02-25 09:33:22	","	2022-02-25 09:33:22	","	113479257	","	222807286	",,"	editcard	",1727
,"	2022-02-25 09:36:22	","	2022-02-25 09:36:22	","	2022-02-25 09:36:22	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:36:58	","	2022-02-25 09:36:58	","	2022-02-25 09:36:58	","	147393436	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 09:37:05	","	2022-02-25 09:37:05	","	2022-02-25 09:37:05	","	147393436	","	222807286	","	51037243	","	accesslog	",1727
,"	2022-02-25 09:37:19	","	2022-02-25 09:37:19	","	2022-02-25 09:37:19	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:37:49	","	2022-02-25 09:37:49	","	2022-02-25 09:37:49	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:39:00	","	2022-02-25 09:39:00	","	2022-02-25 09:39:00	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:48:48	","	2022-02-25 09:48:48	","	2022-02-25 09:48:48	","	111946538	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:50:56	","	2022-02-25 09:50:56	","	2022-02-25 09:50:56	","	111946538	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:51:06	","	2022-02-25 09:51:06	","	2022-02-25 09:51:06	","	147392796	","	222807286	","	51037243	","	accesslog	",1727
,"	2022-02-25 09:51:13	","	2022-02-25 09:51:13	","	2022-02-25 09:51:13	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:53:38	","	2022-02-25 09:53:38	","	2022-02-25 09:53:38	","	147392984	","	222807286	","	51037242	","	accesslog	",1727
,"	2022-02-25 09:54:14	","	2022-02-25 09:54:14	","	2022-02-25 09:54:14	","	111946120	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:54:33	","	2022-02-25 09:54:33	","	2022-02-25 09:54:33	","	147392984	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 09:55:09	","	2022-02-25 09:55:09	","	2022-02-25 09:55:09	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:55:13	","	2022-02-25 09:55:13	","	2022-02-25 09:55:13	","	147392984	","	222807286	","	50989234	","	accesslog	",1727
,"	2022-02-25 09:58:24	","	2022-02-25 09:58:24	","	2022-02-25 09:58:24	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:59:03	","	2022-02-25 09:59:03	","	2022-02-25 09:59:03	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 09:59:56	","	2022-02-25 09:59:56	","	2022-02-25 09:59:56	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:00:19	","	2022-02-25 10:00:19	","	2022-02-25 10:00:19	","	111948893	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:00:46	","	2022-02-25 10:00:46	","	2022-02-25 10:00:46	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:01:29	","	2022-02-25 10:01:29	","	2022-02-25 10:01:29	","	111947503	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:02:11	","	2022-02-25 10:02:11	","	2022-02-25 10:02:11	","	111947503	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:02:43	","	2022-02-25 10:02:43	","	2022-02-25 10:02:43	","	111947503	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:02:59	","	2022-02-25 10:02:59	","	2022-02-25 10:02:59	","	111947565	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:03:00	","	2022-02-25 10:03:00	","	2022-02-25 10:03:00	","	111946538	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:04:12	","	2022-02-25 10:04:12	","	2022-02-25 10:04:12	","	147388665	","	222865147	","	51154010	","	workanswer	",1727
,"	2022-02-25 10:04:12	","	2022-02-25 10:04:12	","	2022-02-25 10:04:12	","	147388665	","	222865147	","	51154010	","	workscore	",1727
,"	2022-02-25 10:06:23	","	2022-02-25 10:06:23	","	2022-02-25 10:06:23	","	147375944	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:06:27	","	2022-02-25 10:06:27	","	2022-02-25 10:06:27	","	111945472	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:07:12	","	2022-02-25 10:07:12	","	2022-02-25 10:07:12	","	111945723	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:07:14	","	2022-02-25 10:07:14	","	2022-02-25 10:07:14	","	111946139	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:08:20	","	2022-02-25 10:08:20	","	2022-02-25 10:08:20	","	111945162	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:08:44	","	2022-02-25 10:08:44	","	2022-02-25 10:08:44	","	111945723	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:10:01	","	2022-02-25 10:10:01	","	2022-02-25 10:10:01	","	147374889	","	222820410	","	51027597	","	TAttendLog	",1727
,"	2022-02-25 10:10:07	","	2022-02-25 10:10:07	","	2022-02-25 10:10:07	","	147383116	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:07	","	2022-02-25 10:10:07	","	2022-02-25 10:10:07	","	111946452	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:09	","	2022-02-25 10:10:09	","	2022-02-25 10:10:09	","	111943800	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:09	","	2022-02-25 10:10:09	","	2022-02-25 10:10:09	","	111946120	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:09	","	2022-02-25 10:10:09	","	2022-02-25 10:10:09	","	111947503	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:10	","	2022-02-25 10:10:10	","	2022-02-25 10:10:10	","	111947740	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:10	","	2022-02-25 10:10:10	","	2022-02-25 10:10:10	","	147385772	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	111948700	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	147392692	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	111947270	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	2022-02-25 10:10:13	","	111946120	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:10:14	","	2022-02-25 10:10:14	","	2022-02-25 10:10:14	","	111944682	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:15	","	2022-02-25 10:10:15	","	2022-02-25 10:10:15	","	147393593	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:17	","	2022-02-25 10:10:17	","	2022-02-25 10:10:17	","	147393731	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:18	","	2022-02-25 10:10:18	","	2022-02-25 10:10:18	","	111944142	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:19	","	2022-02-25 10:10:19	","	2022-02-25 10:10:19	","	147387406	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:20	","	2022-02-25 10:10:20	","	2022-02-25 10:10:20	","	147380018	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:21	","	2022-02-25 10:10:21	","	2022-02-25 10:10:21	","	111946139	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:23	","	2022-02-25 10:10:23	","	2022-02-25 10:10:23	","	111946538	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:23	","	2022-02-25 10:10:23	","	2022-02-25 10:10:23	","	111947289	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:23	","	2022-02-25 10:10:23	","	2022-02-25 10:10:23	","	147387514	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:25	","	2022-02-25 10:10:25	","	2022-02-25 10:10:25	","	147393661	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:26	","	2022-02-25 10:10:26	","	2022-02-25 10:10:26	","	51455892	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:27	","	2022-02-25 10:10:27	","	2022-02-25 10:10:27	","	147377079	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:31	","	2022-02-25 10:10:31	","	2022-02-25 10:10:31	","	111947683	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:31	","	2022-02-25 10:10:31	","	2022-02-25 10:10:31	","	111945162	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:39	","	2022-02-25 10:10:39	","	2022-02-25 10:10:39	","	111945723	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:39	","	2022-02-25 10:10:39	","	2022-02-25 10:10:39	","	111945816	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:39	","	2022-02-25 10:10:39	","	2022-02-25 10:10:39	","	147393768	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:41	","	2022-02-25 10:10:41	","	2022-02-25 10:10:41	","	111947271	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:42	","	2022-02-25 10:10:42	","	2022-02-25 10:10:42	","	147375944	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:42	","	2022-02-25 10:10:42	","	2022-02-25 10:10:42	","	111945898	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:43	","	2022-02-25 10:10:43	","	2022-02-25 10:10:43	","	147386210	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:47	","	2022-02-25 10:10:47	","	2022-02-25 10:10:47	","	147388448	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:53	","	2022-02-25 10:10:53	","	2022-02-25 10:10:53	","	111946524	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:10:57	","	2022-02-25 10:10:57	","	2022-02-25 10:10:57	","	147382319	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:11:11	","	2022-02-25 10:11:11	","	2022-02-25 10:11:11	","	147372802	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:11:12	","	2022-02-25 10:11:12	","	2022-02-25 10:11:12	","	111948161	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:11:15	","	2022-02-25 10:11:15	","	2022-02-25 10:11:15	","	153867160	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:11:26	","	2022-02-25 10:11:26	","	2022-02-25 10:11:26	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:11:27	","	2022-02-25 10:11:27	","	2022-02-25 10:11:27	","	111945162	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:11:38	","	2022-02-25 10:11:38	","	2022-02-25 10:11:38	","	111945910	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:11:45	","	2022-02-25 10:11:45	","	2022-02-25 10:11:45	","	111947098	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:11:45	","	2022-02-25 10:11:45	","	2022-02-25 10:11:45	","	111944142	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:11:52	","	2022-02-25 10:11:52	","	2022-02-25 10:11:52	","	111945723	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:11:56	","	2022-02-25 10:11:56	","	2022-02-25 10:11:56	","	111948893	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:11:59	","	2022-02-25 10:11:59	","	2022-02-25 10:11:59	","	111948893	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:12	","	2022-02-25 10:12:12	","	2022-02-25 10:12:12	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:12:14	","	2022-02-25 10:12:14	","	2022-02-25 10:12:14	","	111948682	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:23	","	2022-02-25 10:12:23	","	2022-02-25 10:12:23	","	147385820	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:32	","	2022-02-25 10:12:32	","	2022-02-25 10:12:32	","	111948676	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:46	","	2022-02-25 10:12:46	","	2022-02-25 10:12:46	","	111948577	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:48	","	2022-02-25 10:12:48	","	2022-02-25 10:12:48	","	111948676	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:12:50	","	2022-02-25 10:12:50	","	2022-02-25 10:12:50	","	111945472	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:52	","	2022-02-25 10:12:52	","	2022-02-25 10:12:52	","	111948892	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:54	","	2022-02-25 10:12:54	","	2022-02-25 10:12:54	","	111946630	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:12:54	","	2022-02-25 10:12:54	","	2022-02-25 10:12:54	","	147374085	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:13:01	","	2022-02-25 10:13:01	","	2022-02-25 10:13:01	","	111946232	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:13:05	","	2022-02-25 10:13:05	","	2022-02-25 10:13:05	","	111944220	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:13:10	","	2022-02-25 10:13:10	","	2022-02-25 10:13:10	","	147393446	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:13:19	","	2022-02-25 10:13:19	","	2022-02-25 10:13:19	","	147392882	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:13:32	","	2022-02-25 10:13:32	","	2022-02-25 10:13:32	","	147380291	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:13:41	","	2022-02-25 10:13:41	","	2022-02-25 10:13:41	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:13:56	","	2022-02-25 10:13:56	","	2022-02-25 10:13:56	","	111943976	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:14:00	","	2022-02-25 10:14:00	","	2022-02-25 10:14:00	","	111945146	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:14:10	","	2022-02-25 10:14:10	","	2022-02-25 10:14:10	","	147374571	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:14:17	","	2022-02-25 10:14:17	","	2022-02-25 10:14:17	","	111944733	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:14:17	","	2022-02-25 10:14:17	","	2022-02-25 10:14:17	","	147374571	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:14:50	","	2022-02-25 10:14:50	","	2022-02-25 10:14:50	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:14:57	","	2022-02-25 10:14:57	","	2022-02-25 10:14:57	","	111944552	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:15:00	","	2022-02-25 10:15:00	","	2022-02-25 10:15:00	","	111944552	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:15:26	","	2022-02-25 10:15:26	","	2022-02-25 10:15:26	","	111944142	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:15:39	","	2022-02-25 10:15:39	","	2022-02-25 10:15:39	","	147388338	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:15:54	","	2022-02-25 10:15:54	","	2022-02-25 10:15:54	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:15:55	","	2022-02-25 10:15:55	","	2022-02-25 10:15:55	","	111946232	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:16:05	","	2022-02-25 10:16:05	","	2022-02-25 10:16:05	","	111945816	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:16:31	","	2022-02-25 10:16:31	","	2022-02-25 10:16:31	","	147390631	","	222865147	","	51154015	","	accesslog	",1727
,"	2022-02-25 10:16:34	","	2022-02-25 10:16:34	","	2022-02-25 10:16:34	","	147392717	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:16:34	","	2022-02-25 10:16:34	","	2022-02-25 10:16:34	","	147390631	","	222865147	","	51154010	","	accesslog	",1727
,"	2022-02-25 10:16:37	","	2022-02-25 10:16:37	","	2022-02-25 10:16:37	","	111948679	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:16:37	","	2022-02-25 10:16:37	","	2022-02-25 10:16:37	","	147393726	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:16:39	","	2022-02-25 10:16:39	","	2022-02-25 10:16:39	","	147388338	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:16:45	","	2022-02-25 10:16:45	","	2022-02-25 10:16:45	","	147378307	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:16:49	","	2022-02-25 10:16:49	","	2022-02-25 10:16:49	","	111948433	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:16:57	","	2022-02-25 10:16:57	","	2022-02-25 10:16:57	","	111943588	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:16:57	","	2022-02-25 10:16:57	","	2022-02-25 10:16:57	","	147392291	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:16:59	","	2022-02-25 10:16:59	","	2022-02-25 10:16:59	","	147392855	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:00	","	2022-02-25 10:17:00	","	2022-02-25 10:17:00	","	147380549	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:03	","	2022-02-25 10:17:03	","	2022-02-25 10:17:03	","	147392423	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:04	","	2022-02-25 10:17:04	","	2022-02-25 10:17:04	","	147391125	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	111948894	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	147372603	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	147386174	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	2022-02-25 10:17:05	","	111945816	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:17:06	","	2022-02-25 10:17:06	","	2022-02-25 10:17:06	","	111948685	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:08	","	2022-02-25 10:17:08	","	2022-02-25 10:17:08	","	147386174	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:08	","	2022-02-25 10:17:08	","	2022-02-25 10:17:08	","	147381283	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:10	","	2022-02-25 10:17:10	","	2022-02-25 10:17:10	","	147378484	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:12	","	2022-02-25 10:17:12	","	2022-02-25 10:17:12	","	147390732	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:13	","	2022-02-25 10:17:13	","	2022-02-25 10:17:13	","	111947740	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:17:19	","	2022-02-25 10:17:19	","	2022-02-25 10:17:19	","	147378696	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:23	","	2022-02-25 10:17:23	","	2022-02-25 10:17:23	","	147373676	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:23	","	2022-02-25 10:17:23	","	2022-02-25 10:17:23	","	111945472	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:17:33	","	2022-02-25 10:17:33	","	2022-02-25 10:17:33	","	147374459	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:33	","	2022-02-25 10:17:33	","	2022-02-25 10:17:33	","	111947565	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:17:34	","	2022-02-25 10:17:34	","	2022-02-25 10:17:34	","	111948676	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:17:51	","	2022-02-25 10:17:51	","	2022-02-25 10:17:51	","	111944017	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:17:59	","	2022-02-25 10:17:59	","	2022-02-25 10:17:59	","	111944017	","	222820410	","	51027597	","	AttendLog	",1727
,"	2022-02-25 10:19:01	","	2022-02-25 10:19:01	","	2022-02-25 10:19:01	","	111947740	","	222820410	","	51027597	","	accesslog	",1727
,"	2022-02-25 10:19:14	","	2022-02-25 10:19:14	","	2022-02-25 10:19:14	","	111943588	","	222820410	","	51027597	","	accesslog	",1727
